startDate,endDate,indexType,roomsCount,newApartment,avgPrice,avgPricePerSurface
06.02.2023,12.02.2023,listings,3,0,134747.51,1723.4
06.02.2023,12.02.2023,listings,4,1,470911.85,2862.46
06.02.2023,12.02.2023,listings,4,0,255420.15,2006.1
06.02.2023,12.02.2023,apartments,,,126379.38,1734.29
06.02.2023,12.02.2023,apartments,1,,54973.17,1480.73
06.02.2023,12.02.2023,apartments,2,,87975.48,1631.85
06.02.2023,12.02.2023,apartments,3,,143797.25,1792.72
06.02.2023,12.02.2023,apartments,4,,352573.41,2404.72
06.02.2023,12.02.2023,apartments,,1,141527.57,1799.75
06.02.2023,12.02.2023,apartments,,0,117664.05,1696.63
06.02.2023,12.02.2023,apartments,1,1,54257.09,1357.36
06.02.2023,12.02.2023,apartments,1,0,55433.83,1560.1
06.02.2023,12.02.2023,apartments,2,1,93314.26,1653.07
06.02.2023,12.02.2023,apartments,2,0,84675.14,1618.74
06.02.2023,12.02.2023,apartments,3,1,161916.83,1915.63
06.02.2023,12.02.2023,apartments,3,0,134321.1,1728.43
06.02.2023,12.02.2023,apartments,4,1,496165.53,3060.34
06.02.2023,12.02.2023,apartments,4,0,285944.4,2100.51
06.02.2023,12.02.2023,soldApartments,,,124147.42,1740.46
06.02.2023,12.02.2023,soldApartments,1,,52509.78,1487.93
06.02.2023,12.02.2023,soldApartments,2,,87307.36,1647.15
06.02.2023,12.02.2023,soldApartments,3,,145821.06,1811.01
06.02.2023,12.02.2023,soldApartments,4,,338803.42,2352.76
06.02.2023,12.02.2023,soldApartments,,1,140623.37,1821.67
06.02.2023,12.02.2023,soldApartments,,0,115744.84,1699.04
06.02.2023,12.02.2023,soldApartments,1,1,49343.79,1360.16
06.02.2023,12.02.2023,soldApartments,1,0,54231.57,1557.42
06.02.2023,12.02.2023,soldApartments,2,1,93188.66,1689.81
06.02.2023,12.02.2023,soldApartments,2,0,84035.09,1623.42
06.02.2023,12.02.2023,soldApartments,3,1,168212.99,1961.28
06.02.2023,12.02.2023,soldApartments,3,0,135353.15,1740.76
06.02.2023,12.02.2023,soldApartments,4,1,494384.68,3009.12
06.02.2023,12.02.2023,soldApartments,4,0,276487.93,2089.87
13.02.2023,19.02.2023,listings,,,117627.78,1661.72
13.02.2023,19.02.2023,listings,1,,52973.88,1443.75
