startDate,endDate,indexType,roomsCount,newApartment,avgPrice,avgPricePerSurface
23.01.2023,29.01.2023,soldApartments,3,,141656.18,1767.52
23.01.2023,29.01.2023,soldApartments,4,,323059.48,2280.8
23.01.2023,29.01.2023,soldApartments,,1,129296.82,1727.38
23.01.2023,29.01.2023,soldApartments,,0,115450.13,1695.64
23.01.2023,29.01.2023,soldApartments,1,1,48066.93,1353.66
23.01.2023,29.01.2023,soldApartments,1,0,53017.21,1537.99
23.01.2023,29.01.2023,soldApartments,2,1,89566.93,1633.21
23.01.2023,29.01.2023,soldApartments,2,0,83933.57,1619.08
23.01.2023,29.01.2023,soldApartments,3,1,153909.96,1818.35
23.01.2023,29.01.2023,soldApartments,3,0,135481.18,1741.91
23.01.2023,29.01.2023,soldApartments,4,1,439475.13,2724.67
23.01.2023,29.01.2023,soldApartments,4,0,276114.73,2101.81
30.01.2023,05.02.2023,listings,,,113417.03,1623.68
30.01.2023,05.02.2023,listings,1,,52076.62,1425.87
30.01.2023,05.02.2023,listings,2,,85110.08,1544.21
30.01.2023,05.02.2023,listings,3,,137235.7,1700.53
30.01.2023,05.02.2023,listings,4,,302586.7,2167.97
30.01.2023,05.02.2023,listings,,1,112621.58,1539.66
30.01.2023,05.02.2023,listings,,0,113986.13,1683.8
30.01.2023,05.02.2023,listings,1,1,49701.56,1264.22
30.01.2023,05.02.2023,listings,1,0,54009.1,1557.4
30.01.2023,05.02.2023,listings,2,1,83800.74,1454.22
30.01.2023,05.02.2023,listings,2,0,86257.7,1623.09
30.01.2023,05.02.2023,listings,3,1,141680.16,1656.65
30.01.2023,05.02.2023,listings,3,0,134776.79,1724.8
30.01.2023,05.02.2023,listings,4,1,418593.24,2570.55
30.01.2023,05.02.2023,listings,4,0,252942.4,1995.68
30.01.2023,05.02.2023,apartments,,,122499.31,1702.97
30.01.2023,05.02.2023,apartments,1,,54464.62,1473.01
30.01.2023,05.02.2023,apartments,2,,86930.25,1614.15
30.01.2023,05.02.2023,apartments,3,,140113.91,1755.76
30.01.2023,05.02.2023,apartments,4,,332706.75,2299.7
30.01.2023,05.02.2023,apartments,,1,131314.6,1717.16
30.01.2023,05.02.2023,apartments,,0,117365.63,1694.71
30.01.2023,05.02.2023,apartments,1,1,53434.41,1343.24
30.01.2023,05.02.2023,apartments,1,0,55144.16,1558.6
30.01.2023,05.02.2023,apartments,2,1,90632.03,1611.28
30.01.2023,05.02.2023,apartments,2,0,84628.52,1615.94
30.01.2023,05.02.2023,apartments,3,1,151300.62,1807.83
30.01.2023,05.02.2023,apartments,3,0,134158.44,1728.04
30.01.2023,05.02.2023,apartments,4,1,435943.79,2734.36
30.01.2023,05.02.2023,apartments,4,0,284942.92,2098.61
30.01.2023,05.02.2023,soldApartments,,,120055.38,1706.88
30.01.2023,05.02.2023,soldApartments,1,,51748.3,1477.05
30.01.2023,05.02.2023,soldApartments,2,,86226,1626.93
30.01.2023,05.02.2023,soldApartments,3,,141295.59,1766.99
30.01.2023,05.02.2023,soldApartments,4,,319751.05,2261.01
30.01.2023,05.02.2023,soldApartments,,1,129094.95,1728.5
30.01.2023,05.02.2023,soldApartments,,0,115305.83,1695.52
30.01.2023,05.02.2023,soldApartments,1,1,48204.48,1345.44
30.01.2023,05.02.2023,soldApartments,1,0,53779.16,1552.47
30.01.2023,05.02.2023,soldApartments,2,1,90166.81,1638.94
30.01.2023,05.02.2023,soldApartments,2,0,83979.56,1620.09
30.01.2023,05.02.2023,soldApartments,3,1,154850.57,1828.95
30.01.2023,05.02.2023,soldApartments,3,0,134753.13,1737.08
30.01.2023,05.02.2023,soldApartments,4,1,430710.72,2689.57
30.01.2023,05.02.2023,soldApartments,4,0,275107.35,2088.59
06.02.2023,12.02.2023,listings,,,113546.04,1622.36
06.02.2023,12.02.2023,listings,1,,52180.65,1425.74
06.02.2023,12.02.2023,listings,2,,84879.43,1539.96
06.02.2023,12.02.2023,listings,3,,137749.96,1702.65
06.02.2023,12.02.2023,listings,4,,304465.45,2171.6
06.02.2023,12.02.2023,listings,,1,112939.68,1539.64
06.02.2023,12.02.2023,listings,,0,113987.16,1682.54
06.02.2023,12.02.2023,listings,1,1,49651.18,1263.35
06.02.2023,12.02.2023,listings,1,0,54250.75,1558.64
06.02.2023,12.02.2023,listings,2,1,83607.93,1450.31
06.02.2023,12.02.2023,listings,2,0,86018.87,1620.29
06.02.2023,12.02.2023,listings,3,1,143332.06,1667.75
06.02.2023,12.02.2023,listings,3,0,134637.43,1722.11
06.02.2023,12.02.2023,listings,4,1,415309.07,2547.87
06.02.2023,12.02.2023,listings,4,0,255228.73,2004.47
06.02.2023,12.02.2023,apartments,,,123105.35,1705.03
06.02.2023,12.02.2023,apartments,1,,54655.06,1474.6
06.02.2023,12.02.2023,apartments,2,,86844.58,1613.6
06.02.2023,12.02.2023,apartments,3,,140608.34,1758.41
06.02.2023,12.02.2023,apartments,4,,335186.64,2306.46
06.02.2023,12.02.2023,apartments,,1,132732.17,1721.76
06.02.2023,12.02.2023,apartments,,0,117566.66,1695.41
06.02.2023,12.02.2023,apartments,1,1,53521.83,1342.96
06.02.2023,12.02.2023,apartments,1,0,55384.07,1559.29
06.02.2023,12.02.2023,apartments,2,1,90464.3,1607
06.02.2023,12.02.2023,apartments,2,0,84606.93,1617.68
06.02.2023,12.02.2023,apartments,3,1,152885.92,1818.55
06.02.2023,12.02.2023,apartments,3,0,134187.43,1726.96
06.02.2023,12.02.2023,apartments,4,1,441682.07,2753.93
06.02.2023,12.02.2023,apartments,4,0,285771.09,2098.82
06.02.2023,12.02.2023,soldApartments,,,121320.69,1714.47
06.02.2023,12.02.2023,soldApartments,1,,52386,1484.71
06.02.2023,12.02.2023,soldApartments,2,,86262.05,1629.84
06.02.2023,12.02.2023,soldApartments,3,,142710.53,1777.84
06.02.2023,12.02.2023,soldApartments,4,,324433.99,2272.81
06.02.2023,12.02.2023,soldApartments,,1,132264.17,1744.9
06.02.2023,12.02.2023,soldApartments,,0,115739.31,1698.94
06.02.2023,12.02.2023,soldApartments,1,1,48989.61,1351.1
06.02.2023,12.02.2023,soldApartments,1,0,54233.75,1557.4
06.02.2023,12.02.2023,soldApartments,2,1,90264.85,1641.39
06.02.2023,12.02.2023,soldApartments,2,0,84034.96,1623.42
06.02.2023,12.02.2023,soldApartments,3,1,158508.21,1857.83
06.02.2023,12.02.2023,soldApartments,3,0,135325.33,1740.44
06.02.2023,12.02.2023,soldApartments,4,1,444151.51,2729.64
06.02.2023,12.02.2023,soldApartments,4,0,276483.13,2089.84
13.02.2023,19.02.2023,listings,,,114452.05,1631.38
13.02.2023,19.02.2023,listings,1,,52658.41,1437.21
13.02.2023,19.02.2023,listings,2,,85216.16,1545.4
13.02.2023,19.02.2023,listings,3,,138733.52,1711.74
13.02.2023,19.02.2023,listings,4,,308524.25,2193.86
13.02.2023,19.02.2023,listings,,1,114042.3,1549.28
13.02.2023,19.02.2023,listings,,0,114746.75,1690.42
13.02.2023,19.02.2023,listings,1,1,50106.97,1272.96
13.02.2023,19.02.2023,listings,1,0,54669.91,1566.69
13.02.2023,19.02.2023,listings,2,1,83972.33,1455.82
13.02.2023,19.02.2023,listings,2,0,86324.35,1625.21
13.02.2023,19.02.2023,listings,3,1,144439.12,1679.16
13.02.2023,19.02.2023,listings,3,0,135571.19,1729.8
13.02.2023,19.02.2023,listings,4,1,421394.57,2572.54
13.02.2023,19.02.2023,listings,4,0,258806.43,2027.05
13.02.2023,19.02.2023,apartments,,,123304.67,1708.74
13.02.2023,19.02.2023,apartments,1,,55006.09,1482.76
13.02.2023,19.02.2023,apartments,2,,87092.84,1617.27
13.02.2023,19.02.2023,apartments,3,,140473.32,1756.56
13.02.2023,19.02.2023,apartments,4,,337753.74,2325.68
13.02.2023,19.02.2023,apartments,,1,133398.59,1728.1
13.02.2023,19.02.2023,apartments,,0,117523.67,1697.65
13.02.2023,19.02.2023,apartments,1,1,53777.44,1346.43
13.02.2023,19.02.2023,apartments,1,0,55780.48,1568.68
13.02.2023,19.02.2023,apartments,2,1,90820.33,1615.07
13.02.2023,19.02.2023,apartments,2,0,84778.92,1618.64
13.02.2023,19.02.2023,apartments,3,1,153124.67,1819.41
13.02.2023,19.02.2023,apartments,3,0,133937.04,1724.09
13.02.2023,19.02.2023,apartments,4,1,446431.29,2776.12
13.02.2023,19.02.2023,apartments,4,0,286975.22,2115.21
13.02.2023,19.02.2023,soldApartments,,,121896.51,1724.02
13.02.2023,19.02.2023,soldApartments,1,,53071.85,1496.88
13.02.2023,19.02.2023,soldApartments,2,,86864.02,1641.29
13.02.2023,19.02.2023,soldApartments,3,,142828.22,1780.88
13.02.2023,19.02.2023,soldApartments,4,,328506.44,2297.95
13.02.2023,19.02.2023,soldApartments,,1,134068.98,1762.58
13.02.2023,19.02.2023,soldApartments,,0,115852.54,1704.87
13.02.2023,19.02.2023,soldApartments,1,1,49540.17,1360.77
13.02.2023,19.02.2023,soldApartments,1,0,54886.84,1566.83
13.02.2023,19.02.2023,soldApartments,2,1,91046.67,1657.12
13.02.2023,19.02.2023,soldApartments,2,0,84581.24,1632.65
